timestamp,policy,coord,nlp,vision,reasoning
1777817233.884,adaptive,0.2086,0.2638,0.2198,0.3078
1777817234.898,adaptive,0.2067,0.2642,0.2202,0.309
1777817235.915,adaptive,0.2059,0.2647,0.2206,0.3088
1777817236.933,adaptive,0.206,0.2647,0.2205,0.3088
1777817237.949,adaptive,0.2072,0.2643,0.2202,0.3083
1777817238.965,adaptive,0.2048,0.2651,0.2209,0.3092
1777817239.967,adaptive,0.2058,0.2612,0.2176,0.3154
1777817240.98,adaptive,0.2043,0.2634,0.2195,0.3128
1777817241.984,adaptive,0.2044,0.2645,0.2204,0.3107
1777817242.999,adaptive,0.2012,0.2635,0.2196,0.3157
1777817244.016,adaptive,0.2042,0.2653,0.2211,0.3095
1777817245.033,adaptive,0.2178,0.2607,0.2173,0.3042
1777817246.05,adaptive,0.2241,0.2586,0.2155,0.3017
1777817247.065,adaptive,0.2249,0.2584,0.2153,0.3014
1777817248.067,adaptive,0.2251,0.2583,0.2152,0.3013
1777817249.083,adaptive,0.2266,0.2578,0.2148,0.3008
1777817250.099,adaptive,0.2283,0.2572,0.2144,0.3001
1777817251.116,adaptive,0.2285,0.2572,0.2143,0.3
1777817252.134,adaptive,0.2337,0.2554,0.2129,0.298
1777817253.149,adaptive,0.2375,0.2542,0.2118,0.2965
1777817254.166,adaptive,0.2358,0.2547,0.2123,0.2972
1777817255.183,adaptive,0.2312,0.2563,0.2135,0.299
1777817256.198,adaptive,0.2322,0.2559,0.2133,0.2986
1777817257.215,adaptive,0.2307,0.2564,0.2137,0.2992
1777817258.218,adaptive,0.221,0.2597,0.2164,0.3029
1777817259.233,adaptive,0.2193,0.2602,0.2169,0.3036
1777817260.25,adaptive,0.2177,0.2608,0.2173,0.3042
1777817261.266,adaptive,0.2229,0.259,0.2159,0.3022
1777817262.283,adaptive,0.221,0.2597,0.2164,0.3029
1777817263.297,adaptive,0.2207,0.2598,0.2165,0.3031
1777817264.315,adaptive,0.2247,0.2584,0.2154,0.3015
1777817265.318,adaptive,0.2222,0.2593,0.2161,0.3025
1777817266.332,adaptive,0.2224,0.2592,0.216,0.3024
1777817267.348,adaptive,0.2261,0.258,0.215,0.3009
1777817268.366,adaptive,0.2318,0.2561,0.2134,0.2987
1777817269.382,adaptive,0.237,0.2543,0.2119,0.2967
1777817270.398,adaptive,0.2387,0.2538,0.2115,0.2961
1777817271.416,adaptive,0.2413,0.2529,0.2107,0.295
1777817272.431,adaptive,0.2383,0.2539,0.2116,0.2962
1777817273.449,adaptive,0.2319,0.256,0.2133,0.2987
1777817274.465,adaptive,0.2292,0.2569,0.2141,0.2998
1777817275.469,adaptive,0.2265,0.2578,0.2148,0.3008
1777817276.48,adaptive,0.2261,0.258,0.215,0.301
1777817277.5,adaptive,0.2269,0.2577,0.2148,0.3007
1777817278.515,adaptive,0.2233,0.2589,0.2157,0.302
1777817279.531,adaptive,0.2141,0.262,0.2183,0.3056
1777817280.548,adaptive,0.2175,0.2608,0.2174,0.3043
1777817281.566,adaptive,0.2176,0.2608,0.2173,0.3043
1777817282.582,adaptive,0.2139,0.262,0.2184,0.3057
1777817283.6,adaptive,0.219,0.2603,0.2169,0.3037
1777817284.613,adaptive,0.2134,0.2622,0.2185,0.3059
1777817285.63,adaptive,0.2132,0.2623,0.2185,0.306
1777817286.65,adaptive,0.2154,0.2615,0.2179,0.3051
1777817287.667,adaptive,0.2119,0.2627,0.2189,0.3065
