timestamp,policy,coord,nlp,vision,reasoning
1777811048.877,adaptive,0.2009,0.2656,0.2213,0.3123
1777811049.888,adaptive,0.1986,0.2641,0.2201,0.3172
1777811050.894,adaptive,0.1995,0.2651,0.2209,0.3145
1777811051.91,adaptive,0.2002,0.2665,0.222,0.3113
1777811052.926,adaptive,0.1933,0.2633,0.2194,0.324
1777811053.944,adaptive,0.194,0.2639,0.2199,0.3221
1777811054.961,adaptive,0.1937,0.2644,0.2203,0.3217
1777811055.977,adaptive,0.1937,0.2646,0.2205,0.3212
1777811056.995,adaptive,0.1904,0.2644,0.2203,0.325
1777811058.012,adaptive,0.185,0.2644,0.2203,0.3303
1777811059.03,adaptive,0.186,0.2628,0.219,0.3322
1777811060.046,adaptive,0.1863,0.2628,0.219,0.3319
1777811061.063,adaptive,0.1887,0.262,0.2183,0.3309
1777811062.081,adaptive,0.1938,0.2617,0.2181,0.3265
1777811063.095,adaptive,0.1973,0.2615,0.218,0.3232
1777811064.113,adaptive,0.1944,0.2621,0.2184,0.3251
1777811065.13,adaptive,0.1919,0.2617,0.2181,0.3283
1777811066.147,adaptive,0.1951,0.263,0.2192,0.3228
1777811067.162,adaptive,0.1928,0.2608,0.2173,0.3291
1777811068.181,adaptive,0.2,0.2624,0.2186,0.319
1777811069.198,adaptive,0.2036,0.2646,0.2205,0.3112
1777811070.214,adaptive,0.2002,0.2645,0.2204,0.3149
1777811071.226,adaptive,0.1969,0.2646,0.2205,0.318
1777811072.246,adaptive,0.1961,0.2648,0.2207,0.3184
1777811073.262,adaptive,0.1953,0.265,0.2209,0.3188
1777811074.281,adaptive,0.1948,0.2642,0.2202,0.3209
1777811075.297,adaptive,0.196,0.2638,0.2198,0.3203
1777811076.307,adaptive,0.198,0.2633,0.2195,0.3192
1777811077.315,adaptive,0.2011,0.2639,0.2199,0.3151
1777811078.328,adaptive,0.2035,0.2637,0.2197,0.3131
1777811079.345,adaptive,0.2009,0.2637,0.2198,0.3157
1777811080.354,adaptive,0.2023,0.2627,0.2189,0.3161
1777811081.363,adaptive,0.2067,0.2644,0.2204,0.3085
1777811082.38,adaptive,0.2047,0.2651,0.2209,0.3093
1777811083.396,adaptive,0.204,0.2653,0.2211,0.3096
1777811084.41,adaptive,0.2057,0.2648,0.2206,0.3089
1777811085.43,adaptive,0.2059,0.2647,0.2206,0.3088
1777811086.445,adaptive,0.2013,0.2662,0.2219,0.3106
1777811087.467,adaptive,0.1985,0.2672,0.2226,0.3117
1777811088.488,adaptive,0.1966,0.2678,0.2232,0.3124
1777811089.515,adaptive,0.1961,0.268,0.2233,0.3126
1777811090.53,adaptive,0.1966,0.2678,0.2232,0.3125
1777811091.548,adaptive,0.1958,0.2681,0.2234,0.3128
1777811092.559,adaptive,0.1973,0.2674,0.2229,0.3124
1777811093.578,adaptive,0.2014,0.2662,0.2218,0.3106
1777811094.595,adaptive,0.2026,0.2658,0.2215,0.3101
1777811095.619,adaptive,0.1961,0.2654,0.2211,0.3174
1777811096.636,adaptive,0.2005,0.2654,0.2212,0.3129
1777811097.649,adaptive,0.2008,0.2645,0.2204,0.3144
1777811098.667,adaptive,0.1988,0.2638,0.2198,0.3176
1777811099.68,adaptive,0.2004,0.263,0.2192,0.3174
1777811100.694,adaptive,0.1999,0.2627,0.2189,0.3185
1777811101.712,adaptive,0.2059,0.263,0.2191,0.312
1777811102.728,adaptive,0.204,0.2618,0.2181,0.3161
1777811103.742,adaptive,0.2017,0.2631,0.2192,0.316
1777811104.758,adaptive,0.1992,0.2625,0.2187,0.3196
1777811105.771,adaptive,0.2002,0.2632,0.2193,0.3173
1777811106.784,adaptive,0.1994,0.2613,0.2178,0.3215
1777811107.796,adaptive,0.2022,0.2629,0.2191,0.3158
