timestamp,policy,coord,nlp,vision,reasoning
1777813081.42,adaptive,0.2085,0.2638,0.2199,0.3078
1777813082.422,adaptive,0.209,0.2637,0.2197,0.3076
1777813083.436,adaptive,0.2107,0.2631,0.2192,0.3069
1777813084.454,adaptive,0.2114,0.2629,0.2191,0.3067
1777813085.468,adaptive,0.2112,0.2629,0.2191,0.3068
1777813086.472,adaptive,0.2125,0.2625,0.2188,0.3063
1777813087.484,adaptive,0.2111,0.263,0.2192,0.3068
1777813088.489,adaptive,0.2102,0.2633,0.2194,0.3071
1777813089.506,adaptive,0.2106,0.2631,0.2193,0.307
1777813090.516,adaptive,0.2136,0.2621,0.2185,0.3058
1777813091.52,adaptive,0.2146,0.2618,0.2182,0.3054
1777813092.539,adaptive,0.2127,0.2624,0.2187,0.3062
1777813093.557,adaptive,0.2083,0.2639,0.2199,0.3079
1777813094.574,adaptive,0.2097,0.2634,0.2195,0.3073
1777813095.589,adaptive,0.2092,0.2636,0.2197,0.3075
1777813096.606,adaptive,0.2063,0.2646,0.2205,0.3087
1777813097.623,adaptive,0.2077,0.2641,0.2201,0.3081
1777813098.638,adaptive,0.2069,0.2644,0.2203,0.3084
1777813099.655,adaptive,0.2056,0.2648,0.2207,0.3089
1777813100.673,adaptive,0.2023,0.2656,0.2213,0.3108
1777813101.686,adaptive,0.2026,0.2653,0.2211,0.3109
1777813102.701,adaptive,0.2,0.2667,0.2222,0.3111
1777813103.707,adaptive,0.2021,0.266,0.2216,0.3103
1777813104.721,adaptive,0.1997,0.2668,0.2223,0.3112
1777813105.738,adaptive,0.1969,0.2677,0.2231,0.3123
1777813106.757,adaptive,0.1908,0.2661,0.2217,0.3214
1777813107.77,adaptive,0.1919,0.2662,0.2218,0.3201
1777813108.789,adaptive,0.1912,0.2645,0.2204,0.324
1777813109.805,adaptive,0.1949,0.266,0.2216,0.3175
1777813110.823,adaptive,0.1988,0.267,0.2225,0.3117
1777813111.839,adaptive,0.1993,0.2669,0.2224,0.3114
1777813112.854,adaptive,0.1998,0.2666,0.2222,0.3114
1777813113.873,adaptive,0.1989,0.2651,0.2209,0.3151
1777813114.886,adaptive,0.1992,0.2659,0.2216,0.3133
1777813115.889,adaptive,0.2056,0.2648,0.2207,0.309
1777813116.905,adaptive,0.2064,0.2645,0.2204,0.3086
1777813117.923,adaptive,0.2074,0.2642,0.2202,0.3082
1777813118.937,adaptive,0.2072,0.2643,0.2202,0.3083
1777813119.953,adaptive,0.2052,0.2649,0.2208,0.3091
1777813120.969,adaptive,0.2057,0.2648,0.2206,0.3089
1777813121.98,adaptive,0.2052,0.2649,0.2208,0.3091
1777813122.998,adaptive,0.2058,0.2647,0.2206,0.3089
1777813124.014,adaptive,0.2083,0.2639,0.2199,0.3079
1777813125.021,adaptive,0.207,0.2643,0.2203,0.3084
1777813126.033,adaptive,0.2048,0.2651,0.2209,0.3092
1777813127.05,adaptive,0.2035,0.2655,0.2212,0.3097
1777813128.078,adaptive,0.2036,0.2655,0.2212,0.3097
