timestamp,policy,coord,nlp,vision,reasoning
1777813698.536,adaptive,0.1868,0.2682,0.2235,0.3215
1777813699.54,adaptive,0.1896,0.2683,0.2236,0.3185
1777813700.557,adaptive,0.1927,0.2662,0.2218,0.3193
1777813701.564,adaptive,0.1915,0.2658,0.2215,0.3211
1777813702.574,adaptive,0.1929,0.265,0.2208,0.3213
1777813703.59,adaptive,0.1889,0.2629,0.2191,0.3291
1777813704.593,adaptive,0.188,0.2635,0.2196,0.329
1777813705.597,adaptive,0.1839,0.2628,0.219,0.3344
1777813706.614,adaptive,0.1903,0.2641,0.2201,0.3255
1777813707.63,adaptive,0.1887,0.262,0.2183,0.331
1777813708.635,adaptive,0.1855,0.2613,0.2177,0.3355
1777813709.651,adaptive,0.1893,0.2611,0.2176,0.332
1777813710.658,adaptive,0.1915,0.2627,0.219,0.3268
1777813711.676,adaptive,0.1937,0.2632,0.2193,0.3238
1777813712.698,adaptive,0.1906,0.2633,0.2194,0.3267
1777813713.707,adaptive,0.1901,0.2645,0.2204,0.325
1777813714.711,adaptive,0.1901,0.2649,0.2207,0.3243
1777813715.72,adaptive,0.1951,0.2659,0.2216,0.3174
1777813716.725,adaptive,0.1928,0.2651,0.2209,0.3212
1777813717.741,adaptive,0.1959,0.266,0.2217,0.3164
1777813718.748,adaptive,0.2037,0.2654,0.2212,0.3097
1777813719.766,adaptive,0.2038,0.2654,0.2212,0.3096
1777813720.77,adaptive,0.2016,0.2661,0.2218,0.3105
1777813721.775,adaptive,0.2028,0.2648,0.2206,0.3118
1777813722.792,adaptive,0.2022,0.2631,0.2193,0.3155
1777813723.809,adaptive,0.2028,0.2635,0.2196,0.3141
1777813724.814,adaptive,0.2051,0.2636,0.2197,0.3116
1777813725.829,adaptive,0.2048,0.2645,0.2204,0.3103
1777813726.847,adaptive,0.2056,0.2621,0.2184,0.3139
1777813727.863,adaptive,0.2013,0.261,0.2175,0.3202
1777813728.866,adaptive,0.1958,0.2606,0.2172,0.3263
1777813729.884,adaptive,0.1933,0.26,0.2167,0.3301
1777813730.901,adaptive,0.1947,0.2603,0.2169,0.3282
1777813731.92,adaptive,0.1954,0.2617,0.2181,0.3249
1777813732.938,adaptive,0.1992,0.2628,0.219,0.319
1777813733.941,adaptive,0.1973,0.2618,0.2182,0.3227
1777813734.96,adaptive,0.192,0.2614,0.2178,0.3288
1777813735.968,adaptive,0.19,0.2609,0.2174,0.3317
1777813736.972,adaptive,0.1904,0.2635,0.2196,0.3266
