timestamp,policy,coord,nlp,vision,reasoning
1777809827.277,adaptive,0.198,0.2673,0.2228,0.3119
1777809828.295,adaptive,0.2006,0.2665,0.2221,0.3109
1777809829.316,adaptive,0.2005,0.2665,0.2221,0.3109
1777809830.334,adaptive,0.1987,0.2671,0.2226,0.3116
1777809831.35,adaptive,0.196,0.268,0.2233,0.3127
1777809832.363,adaptive,0.1964,0.2671,0.2226,0.3139
1777809833.384,adaptive,0.1899,0.266,0.2216,0.3225
1777809834.406,adaptive,0.1966,0.2678,0.2232,0.3124
1777809835.415,adaptive,0.1947,0.2677,0.2231,0.3145
1777809836.423,adaptive,0.1944,0.268,0.2233,0.3142
1777809837.441,adaptive,0.1935,0.267,0.2225,0.317
1777809838.457,adaptive,0.1946,0.2669,0.2224,0.3161
1777809839.465,adaptive,0.191,0.2662,0.2218,0.321
1777809840.489,adaptive,0.1895,0.2669,0.2224,0.3212
1777809841.502,adaptive,0.1889,0.2662,0.2218,0.3232
1777809842.513,adaptive,0.1924,0.2667,0.2222,0.3187
1777809843.534,adaptive,0.1925,0.267,0.2225,0.318
1777809844.553,adaptive,0.1917,0.2661,0.2217,0.3205
1777809845.574,adaptive,0.1922,0.2653,0.2211,0.3214
1777809846.587,adaptive,0.1925,0.2627,0.2189,0.3258
1777809847.604,adaptive,0.1932,0.2635,0.2196,0.3237
1777809848.617,adaptive,0.1917,0.2633,0.2194,0.3256
1777809849.644,adaptive,0.1983,0.2628,0.219,0.3199
1777809850.664,adaptive,0.2049,0.2628,0.219,0.3132
1777809851.678,adaptive,0.2029,0.2636,0.2197,0.3138
1777809852.692,adaptive,0.2032,0.2642,0.2201,0.3126
1777809853.71,adaptive,0.2037,0.2646,0.2205,0.3111
1777809854.724,adaptive,0.2054,0.2634,0.2195,0.3117
1777809855.749,adaptive,0.2088,0.2637,0.2198,0.3077
1777809856.766,adaptive,0.2034,0.2639,0.2199,0.3128
1777809857.785,adaptive,0.2058,0.2635,0.2196,0.311
1777809858.805,adaptive,0.2021,0.2627,0.2189,0.3162
1777809859.827,adaptive,0.1978,0.2641,0.2201,0.318
1777809860.847,adaptive,0.1889,0.2617,0.2181,0.3313
1777809861.872,adaptive,0.1875,0.2618,0.2181,0.3326
1777809862.892,adaptive,0.1864,0.2618,0.2182,0.3336
1777809863.908,adaptive,0.1878,0.2629,0.2191,0.3301
1777809864.918,adaptive,0.1857,0.2622,0.2185,0.3336
1777809865.946,adaptive,0.1838,0.2627,0.2189,0.3345
1777809866.959,adaptive,0.1841,0.2634,0.2195,0.3331
1777809867.977,adaptive,0.187,0.2641,0.2201,0.3288
