timestamp,policy,coord,nlp,vision,reasoning
1777814364.629,adaptive,0.1981,0.2666,0.2222,0.3132
1777814365.646,adaptive,0.1944,0.2656,0.2213,0.3188
1777814366.663,adaptive,0.1936,0.2672,0.2227,0.3166
1777814367.675,adaptive,0.1973,0.2676,0.223,0.3122
1777814368.695,adaptive,0.1948,0.2684,0.2237,0.3131
1777814369.714,adaptive,0.1968,0.2677,0.2231,0.3123
1777814370.728,adaptive,0.1995,0.2668,0.2224,0.3113
1777814371.745,adaptive,0.2001,0.2666,0.2222,0.3111
1777814372.762,adaptive,0.2017,0.2661,0.2218,0.3105
1777814373.781,adaptive,0.2019,0.266,0.2217,0.3104
1777814374.792,adaptive,0.1988,0.2659,0.2216,0.3137
1777814375.812,adaptive,0.2056,0.2642,0.2202,0.31
1777814376.827,adaptive,0.2076,0.2639,0.2199,0.3085
1777814377.847,adaptive,0.2015,0.2617,0.2181,0.3187
1777814378.862,adaptive,0.2046,0.2615,0.2179,0.3159
1777814379.88,adaptive,0.2036,0.2598,0.2165,0.3201
1777814380.896,adaptive,0.1984,0.2596,0.2164,0.3257
1777814381.915,adaptive,0.1984,0.2626,0.2188,0.3201
1777814382.931,adaptive,0.1995,0.2638,0.2198,0.3169
1777814383.947,adaptive,0.1984,0.2637,0.2197,0.3182
1777814384.962,adaptive,0.2025,0.2646,0.2205,0.3125
1777814385.978,adaptive,0.2001,0.2643,0.2203,0.3153
1777814386.995,adaptive,0.1976,0.267,0.2225,0.3129
1777814388.01,adaptive,0.1996,0.2668,0.2223,0.3113
1777814389.028,adaptive,0.1944,0.2685,0.2238,0.3133
1777814390.048,adaptive,0.1932,0.2689,0.2241,0.3137
1777814391.062,adaptive,0.1948,0.2684,0.2237,0.3131
1777814392.076,adaptive,0.1991,0.267,0.2225,0.3115
1777814393.092,adaptive,0.2016,0.2661,0.2218,0.3105
1777814394.113,adaptive,0.1996,0.2668,0.2223,0.3113
1777814395.129,adaptive,0.1989,0.267,0.2225,0.3115
1777814396.147,adaptive,0.1989,0.267,0.2225,0.3115
1777814397.164,adaptive,0.2016,0.2661,0.2218,0.3105
1777814398.181,adaptive,0.2001,0.2666,0.2222,0.3111
1777814399.196,adaptive,0.2031,0.2656,0.2214,0.3099
1777814400.216,adaptive,0.2013,0.2662,0.2218,0.3106
1777814401.232,adaptive,0.2041,0.2653,0.2211,0.3095
1777814402.249,adaptive,0.203,0.2657,0.2214,0.31
1777814403.266,adaptive,0.1988,0.2671,0.2226,0.3116
1777814404.28,adaptive,0.1976,0.2675,0.2229,0.312
1777814405.298,adaptive,0.1957,0.2681,0.2234,0.3128
1777814406.316,adaptive,0.1967,0.2678,0.2232,0.3124
1777814407.329,adaptive,0.1946,0.2685,0.2237,0.3132
1777814408.35,adaptive,0.1989,0.2668,0.2223,0.312
1777814409.366,adaptive,0.1978,0.2663,0.2219,0.3141
1777814410.382,adaptive,0.2007,0.2663,0.2219,0.3111
1777814411.4,adaptive,0.1933,0.2657,0.2214,0.3197
1777814412.415,adaptive,0.196,0.2651,0.2209,0.318
1777814413.434,adaptive,0.1968,0.2642,0.2202,0.3188
1777814414.448,adaptive,0.1933,0.2643,0.2202,0.3223
1777814415.467,adaptive,0.1943,0.2631,0.2193,0.3233
1777814416.481,adaptive,0.1935,0.2625,0.2187,0.3253
1777814417.499,adaptive,0.1954,0.2634,0.2195,0.3217
1777814418.517,adaptive,0.1902,0.2625,0.2188,0.3285
1777814419.533,adaptive,0.193,0.2629,0.2191,0.3251
1777814420.549,adaptive,0.1967,0.2645,0.2204,0.3183
1777814421.565,adaptive,0.2007,0.2647,0.2206,0.3139
1777814422.583,adaptive,0.1986,0.2645,0.2204,0.3164
1777814423.603,adaptive,0.201,0.2663,0.2219,0.3107
1777814424.615,adaptive,0.2015,0.2662,0.2218,0.3105
1777814425.632,adaptive,0.2029,0.2657,0.2214,0.31
1777814426.654,adaptive,0.1994,0.2669,0.2224,0.3113
1777814427.667,adaptive,0.1954,0.2674,0.2228,0.3144
1777814428.685,adaptive,0.1976,0.2673,0.2228,0.3123
1777814429.697,adaptive,0.1962,0.2677,0.2231,0.3129
1777814430.71,adaptive,0.189,0.2672,0.2227,0.321
